region,region_code,metric,year,value,source,data_type,ci_lower,ci_upper,method,quality_metrics
North West,TLD,nominal_gva_mn_gbp,2027,261456.1141312468,model,forecast,208755.95269090592,326397.8312224846,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.057009068790809414), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
North West,TLD,nominal_gva_mn_gbp,2028,272009.05999879184,model,forecast,211527.94077069525,348648.27910464926,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.057009068790809414), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
North West,TLD,nominal_gva_mn_gbp,2029,283002.37036173255,model,forecast,214890.74220137246,371493.28544044605,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.057009068790809414), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
North West,TLD,nominal_gva_mn_gbp,2030,294455.0877184771,model,forecast,218737.22132799798,395097.2097470817,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.057009068790809414), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
Yorkshire & Humber,TLE,chained_gva_mn_gbp,2024,150547.2753267651,model,forecast,138265.02751080572,163618.46064153707,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.042950236052457035), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
Yorkshire & Humber,TLE,chained_gva_mn_gbp,2025,152553.54315825118,model,forecast,135306.32679289413,171682.22794757795,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.042950236052457035), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
Yorkshire & Humber,TLE,chained_gva_mn_gbp,2026,154586.54751222112,model,forecast,133489.58418929245,178687.78385184446,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.042950236052457035), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
Yorkshire & Humber,TLE,chained_gva_mn_gbp,2027,156646.64469286514,model,forecast,132251.48657553646,185199.78512389815,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.042950236052457035), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
Yorkshire & Humber,TLE,chained_gva_mn_gbp,2028,158734.19575265908,model,forecast,131376.9941418072,191434.63641293542,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.042950236052457035), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
Yorkshire & Humber,TLE,chained_gva_mn_gbp,2029,160849.56655564567,model,forecast,130757.32427380173,197502.50669676648,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.042950236052457035), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
Yorkshire & Humber,TLE,chained_gva_mn_gbp,2030,162993.12784155185,model,forecast,130328.71254755437,203468.56862190898,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.042950236052457035), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
Yorkshire & Humber,TLE,emp_total_jobs,2024,2509968.3324898,model,forecast,2458167.620283711,2562860.63575051,Linear,"{'history_years': 15, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
Yorkshire & Humber,TLE,emp_total_jobs,2025,2534961.5784221236,model,forecast,2477575.5225927113,2593676.820536122,Linear,"{'history_years': 15, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
Yorkshire & Humber,TLE,emp_total_jobs,2026,2560203.696953415,model,forecast,2497028.377351382,2624977.364833353,Linear,"{'history_years': 15, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
Yorkshire & Humber,TLE,emp_total_jobs,2027,2585697.166256,model,forecast,2516550.0495002843,2656744.2347955387,Linear,"{'history_years': 15, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
Yorkshire & Humber,TLE,emp_total_jobs,2028,2611444.489178852,model,forecast,2536158.1612075614,2688965.705835753,Linear,"{'history_years': 15, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
Yorkshire & Humber,TLE,emp_total_jobs,2029,2637448.1934932815,model,forecast,2555866.028354824,2721634.426918121,Linear,"{'history_years': 15, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
Yorkshire & Humber,TLE,emp_total_jobs,2030,2663710.832141137,model,forecast,2575683.9447176727,2754746.1371638784,Linear,"{'history_years': 15, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
Yorkshire & Humber,TLE,nominal_gva_mn_gbp,2024,159285.00033508343,model,forecast,137864.57998260774,178439.54303374825,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.06581070165103617), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
Yorkshire & Humber,TLE,nominal_gva_mn_gbp,2025,163131.82563055365,model,forecast,135636.04214883802,195353.5617700814,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.06581070165103617), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
Yorkshire & Humber,TLE,nominal_gva_mn_gbp,2026,169311.2066501417,model,forecast,135119.21975626648,211238.6243343713,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.06581070165103617), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
Yorkshire & Humber,TLE,nominal_gva_mn_gbp,2027,175733.0796066981,model,forecast,135479.830386652,226961.1090310615,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.06581070165103617), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
Yorkshire & Humber,TLE,nominal_gva_mn_gbp,2028,182407.31858902494,model,forecast,136407.74965895872,242864.77171227857,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.06581070165103617), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
Yorkshire & Humber,TLE,nominal_gva_mn_gbp,2029,189344.215345997,model,forecast,137750.47658671724,259137.35553296513,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.06581070165103617), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
Yorkshire & Humber,TLE,nominal_gva_mn_gbp,2030,196554.49764930014,model,forecast,139421.46391157436,275902.33949800715,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.06581070165103617), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
East Midlands,TLF,chained_gva_mn_gbp,2024,130600.98758827434,model,forecast,123827.01509292542,137645.2382456925,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.02698828717593215), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
East Midlands,TLF,chained_gva_mn_gbp,2025,132034.66238281227,model,forecast,122473.24312685011,142238.8964729009,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.02698828717593215), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
East Midlands,TLF,chained_gva_mn_gbp,2026,133472.28190679115,model,forecast,121742.63660243526,146225.50897753818,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.02698828717593215), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
East Midlands,TLF,chained_gva_mn_gbp,2027,134914.2392158856,model,forecast,121325.98839770663,149915.11192635904,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.02698828717593215), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
East Midlands,TLF,chained_gva_mn_gbp,2028,136360.91893475287,model,forecast,121105.20356634658,153426.61677639425,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.02698828717593215), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
East Midlands,TLF,chained_gva_mn_gbp,2029,137812.69742960687,model,forecast,121020.57234105171,156820.5375064519,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.02698828717593215), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
East Midlands,TLF,chained_gva_mn_gbp,2030,139269.9429937472,model,forecast,121037.14493362849,160132.6160807764,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.02698828717593215), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
East Midlands,TLF,emp_total_jobs,2024,2180760.0334025635,model,forecast,2141529.135498558,2220709.60625936,Linear,"{'history_years': 15, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
East Midlands,TLF,emp_total_jobs,2025,2202683.846763378,model,forecast,2159213.0969408536,2247029.779351702,Linear,"{'history_years': 15, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
East Midlands,TLF,emp_total_jobs,2026,2224828.066581078,model,forecast,2176960.911860557,2273747.7273381357,Linear,"{'history_years': 15, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
East Midlands,TLF,emp_total_jobs,2027,2247194.908665725,model,forecast,2194790.8958854964,2300850.147957152,Linear,"{'history_years': 15, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
East Midlands,TLF,emp_total_jobs,2028,2269786.6111035626,model,forecast,2212716.6504317285,2328328.5091834012,Linear,"{'history_years': 15, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
East Midlands,TLF,emp_total_jobs,2029,2292605.434480964,model,forecast,2230748.5257868744,2356177.586784524,Linear,"{'history_years': 15, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
East Midlands,TLF,emp_total_jobs,2030,2315653.6621106346,model,forecast,2248894.5913933497,2384394.4946855414,Linear,"{'history_years': 15, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
East Midlands,TLF,nominal_gva_mn_gbp,2024,136426.98651600193,model,forecast,125617.59531016575,147909.43811384204,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.04167292029754374), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
East Midlands,TLF,nominal_gva_mn_gbp,2025,141269.99966284572,model,forecast,125749.67099314106,158430.51026918474,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.04167292029754374), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
East Midlands,TLF,nominal_gva_mn_gbp,2026,146286.73897265957,model,forecast,126878.292369846,168371.42312023247,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.04167292029754374), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
East Midlands,TLF,nominal_gva_mn_gbp,2027,151483.50595706454,model,forecast,128541.34245298221,178210.65023427655,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.04167292029754374), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
East Midlands,TLF,nominal_gva_mn_gbp,2028,156866.83341248354,model,forecast,130567.36605510853,188136.6499758647,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.04167292029754374), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
East Midlands,TLF,nominal_gva_mn_gbp,2029,162443.4940153952,model,forecast,132872.52500670715,198250.9360420492,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.04167292029754374), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
East Midlands,TLF,nominal_gva_mn_gbp,2030,168220.50924122892,model,forecast,135409.73255735738,208618.9698491013,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.04167292029754374), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
West Midlands,TLG,chained_gva_mn_gbp,2024,162893.35015432953,model,forecast,150989.85706028502,175477.12709657807,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.038340826965714815), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
West Midlands,TLG,chained_gva_mn_gbp,2025,165029.24442214004,model,forecast,148281.47673579343,183398.8038809546,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.038340826965714815), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
West Midlands,TLG,chained_gva_mn_gbp,2026,167193.14501629196,model,forecast,146680.1698832776,190294.88242620122,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.038340826965714815), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
West Midlands,TLG,chained_gva_mn_gbp,2027,169385.4191620399,model,forecast,145641.140448792,196711.41127057903,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.038340826965714815), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
West Midlands,TLG,chained_gva_mn_gbp,2028,171606.43889977696,model,forecast,144956.34332481722,202857.70700995217,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.038340826965714815), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
West Midlands,TLG,chained_gva_mn_gbp,2029,173856.58114817564,model,forecast,144520.504521198,208840.3344121624,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.038340826965714815), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
West Midlands,TLG,chained_gva_mn_gbp,2030,176136.22776814975,model,forecast,144271.9027735508,214722.32509816493,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.038340826965714815), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
West Midlands,TLG,emp_total_jobs,2024,2737069.7857043375,model,forecast,2692147.754534392,2782741.4001321243,Linear,"{'history_years': 15, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
West Midlands,TLG,emp_total_jobs,2025,2771223.165686578,model,forecast,2721322.8194946363,2822038.5244350005,Linear,"{'history_years': 15, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
West Midlands,TLG,emp_total_jobs,2026,2805802.714329297,model,forecast,2750719.4040890033,2861989.0709444843,Linear,"{'history_years': 15, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
West Midlands,TLG,emp_total_jobs,2027,2840813.7493997933,model,forecast,2780359.966006456,2902581.9884647885,Linear,"{'history_years': 15, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
West Midlands,TLG,emp_total_jobs,2028,2876261.655020903,model,forecast,2810261.728770035,2943811.6113705784,Linear,"{'history_years': 15, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
West Midlands,TLG,emp_total_jobs,2029,2912151.882498971,model,forecast,2840438.3118361738,2985676.031548836,Linear,"{'history_years': 15, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
West Midlands,TLG,emp_total_jobs,2030,2948489.9511622037,model,forecast,2870900.812625579,3028176.018437147,Linear,"{'history_years': 15, 'cv_performance': None, 'constraints_applied': True, 'method': 'Linear'}"
West Midlands,TLG,nominal_gva_mn_gbp,2024,168859.520166265,model,forecast,155331.5405488246,183239.80449016974,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.04215150464228991), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
West Midlands,TLG,nominal_gva_mn_gbp,2025,174609.39172900585,model,forecast,155217.14117426812,196075.75058776583,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.04215150464228991), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
West Midlands,TLG,nominal_gva_mn_gbp,2026,180557.12125068012,model,forecast,156344.52424217644,208149.29104752495,Ensemble(2 models),"{'history_years': 26, 'cv_performance': np.float64(0.04215150464228991), 'constraints_applied': True, 'method': 'Ensemble(2 models)'}"
